track_id,track_name,artist_name,album_name,release_date,genre,duration_ms,popularity,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,country,explicit,label,release_year,release_month,release_day_of_week,duration_minutes,popularity_category,loudness_category,key_name,mode_name,is_explicit_bool,release_quarter,is_weekend_release,log_stream_count,upbeat_score,artist_track_count
a445aeee-8543-45cf-8388-d8db320de153,Lost Sacred Heart,Knot Hart,Wicked IV,4/14/2024,R&B,135251,15,0.7088,0.4973,4,-10.63,0,0.067,85.65,878,IT,TRUE,Echo Studios,2024,4,Sunday,2.25,Low,Moderate,E,Minor,TRUE,Q2,TRUE,6.7788,0.5191,12111
4d4562d6-e0e9-43dc-88d9-54e7900ee4ca,Wicked Twisted Skies,Nirvana,Electric V,3/25/2020,R&B,213290,26,0.5362,0.5121,8,-5.36,0,0.0872,105.59,14021,NG,FALSE,Midnight Records,2020,3,Wednesday,3.55,Medium,Loud,G#,Minor,FALSE,Q1,FALSE,9.5484,0.4844,328
38183df5-9381-4ce7-9e09-9db5e480daf4,Endless Mirrors,The Knights,The Neon Notes,4/26/2021,EDM,257491,10,0.6818,0.9133,9,-6.14,0,0.0963,125.55,1863,US,FALSE,Prism Audio,2021,4,Monday,4.29,Low,Moderate,A,Minor,FALSE,Q2,FALSE,7.5305,0.7317,4
91c5e852-561f-4c52-8845-4cf8fa86487d,Silent Wicked Gardens,Knot Hart,The Frozen Portraits,10/18/2023,R&B,179883,49,0.7805,0.3968,8,-9.67,1,0.1986,83.69,225834,US,FALSE,Columbia Records,2023,10,Wednesday,3,Medium,Moderate,G#,Major,FALSE,Q4,FALSE,12.3276,0.5048,12111
b7a37164-1fad-46ab-a2d0-f728fe7c8c2a,Glass Demons,Knot Hart,Hidden Keys,10/12/2021,R&B,211171,9,0.7155,0.54,2,-9.19,1,0.0124,86.87,1561,GB,FALSE,Independent,2021,10,Tuesday,3.52,Low,Moderate,D,Major,FALSE,Q4,FALSE,7.3537,0.5406,12111
ef46a660-6e25-449b-b782-39eb20804bfa,Liquid Pages,Knot Hart,Fleeting Nights,12/18/2025,Pop,248489,37,0.6192,0.6063,10,-6.28,0,0.0155,116.02,41914,CL,FALSE,Cipher Music,2025,12,Thursday,4.14,Medium,Moderate,A#,Minor,FALSE,Q4,FALSE,10.6434,0.5702,12111
50dce271-4220-4879-958e-7c7507b7e9ff,The Chains,IsleEyre,Heavy Love,10/20/2023,Pop,163878,34,0.7596,0.7068,11,-6.85,1,0.0385,121.15,14352,GB,FALSE,Bedroom Records,2023,10,Friday,2.73,Medium,Moderate,B,Major,FALSE,Q4,FALSE,9.5717,0.6739,5271
263bd2ee-a710-4102-b4c5-b38f00a727f6,Shattered Memories,Knot Hart,Eternal Rivers,3/19/2024,R&B,211243,44,0.6378,0.5026,0,-10.04,1,0.0866,124.77,30897,SG,TRUE,Independent,2024,3,Tuesday,3.52,Medium,Moderate,C,Major,TRUE,Q1,FALSE,10.3384,0.5487,12111
efe556c4-6260-431d-9ee3-eed7faac252c,Flames,Nirvana,The Midnight Records,1/25/2020,Alternative,180029,11,0.5428,0.7741,3,-7.08,0,0.0025,140.33,1376,FR,TRUE,Self-Released,2020,1,Saturday,3,Low,Moderate,D#,Minor,TRUE,Q1,TRUE,7.2277,0.6415,328
72773f2f-fc52-458b-80c0-7e28b4252659,Hollow Circles,Knot Hart,Silent Night,12/14/2025,R&B,219785,23,0.7313,0.6849,10,-7.06,1,0.0341,101.03,3879,KR,FALSE,Independent,2025,12,Sunday,3.66,Low,Moderate,A#,Major,FALSE,Q4,TRUE,8.2636,0.6251,12111
c2dfdbd9-62e7-4fd6-833c-9b833d1dcd36,Keys,SethStone,Mystic Pages,8/29/2022,Metal,166854,33,0.3547,0.8377,10,-4.59,1,0.1366,143.23,11008,MX,TRUE,Def Jam Recordings,2022,8,Monday,2.78,Medium,Loud,A#,Major,TRUE,Q3,FALSE,9.3065,0.5959,1486
6e030326-51d0-416a-979d-2bf92edcdd73,The Scars,Velocity,Young Lines,3/29/2025,Pop,90000,42,0.692,0.6893,11,-6.03,1,0.0507,124.31,74284,GB,TRUE,Horizon Records,2025,3,Saturday,1.5,Medium,Moderate,B,Major,TRUE,Q1,TRUE,11.2157,0.6444,9
ff56476f-49a8-491c-a6be-478734c3d675,Silver Floors,Blake Ore,Demons,6/25/2020,EDM,146057,14,0.7612,0.7222,2,-5.94,0,0.5133,140.81,1289,IN,FALSE,Wavelength Records,2020,6,Thursday,2.43,Low,Loud,D,Minor,FALSE,Q2,FALSE,7.1624,0.7088,98
d74e381a-b1e9-4998-ba4c-0cfa1374f195,Golden Floors,Crest Jay,Cloudy,3/16/2023,EDM,179799,29,0.4846,0.9017,11,-2.92,1,0.3441,141.89,26741,JP,FALSE,Nova Records,2023,3,Thursday,3,Medium,Loud,B,Major,FALSE,Q1,FALSE,10.194,0.6715,635
29588768-21eb-45e9-8f63-b680f05909ff,The Pages,IsleEyre,The Gentle Letters,5/13/2024,Pop,225078,37,0.5611,0.7386,5,-5.51,1,0.0098,132.8,76270,FR,FALSE,Stardust Label,2024,5,Monday,3.75,Medium,Loud,F,Major,FALSE,Q2,FALSE,11.242,0.6239,5271
cd75e801-fb13-4322-bc5d-a576e532fbf1,Rain,Luna Ink,Heavy Stars,2/28/2024,Latin,170960,21,0.8571,0.594,2,-10.01,1,0.0967,132.36,3412,JP,TRUE,Midnight Records,2024,2,Wednesday,2.85,Low,Moderate,D,Major,TRUE,Q1,FALSE,8.1353,0.6838,577
f0bc2530-dd14-4c0d-b36e-d45fa026c422,Stars,ElaraRain,Burning Ghosts,9/28/2024,Rock,239354,22,0.4198,0.7587,0,-4.89,1,0.0135,106.82,32629,BR,FALSE,Atlantic Records,2024,9,Saturday,3.99,Low,Loud,C,Major,FALSE,Q3,TRUE,10.393,0.5383,1111
4e46bfc8-ba0c-4f24-92f4-a3eccb5ad896,Dancing Wings,Sterling Zen,The Neon Notes,4/21/2020,Folk,158723,23,0.4058,0.3875,1,-12.21,1,0.0289,92.19,13126,US,TRUE,Stardust Label,2020,4,Tuesday,2.65,Low,Quiet,C#,Major,TRUE,Q2,FALSE,9.4824,0.3633,2268
451b6d4e-260a-4d8f-bf4d-078ef81a1fa1,Blinding Memories,Knot Hart,The Crimson Chapters,11/21/2023,R&B,267817,21,0.5735,0.3764,8,-11.88,1,0.0208,93.5,17441,US,TRUE,Horizon Records,2023,11,Tuesday,4.46,Low,Moderate,G#,Major,TRUE,Q4,FALSE,9.7666,0.4278,12111
5222fd51-6721-4d76-bf97-900e5013f81c,Mystic Vivid Heart,ThornQuill,The Mystic Sessions,12/18/2022,Latin,119108,31,0.7132,0.6869,11,-6.9,0,0.0699,119.3,6332,GB,FALSE,Epic Records,2022,12,Sunday,1.99,Medium,Moderate,B,Minor,FALSE,Q4,TRUE,8.7535,0.6448,29
b08c9690-9873-40ca-9992-c682c8ed3369,Wicked,Sterling Zen,Tales,11/23/2020,Folk,194277,64,0.6384,0.4268,10,-10.84,0,0.0204,119.04,346328,KR,FALSE,Atlantic Records,2020,11,Monday,3.24,High,Moderate,A#,Minor,FALSE,Q4,FALSE,12.7551,0.5104,2268
6b648a11-2715-4e28-a082-4d6c1996c2b1,Doors,Knot Hart,The Bitter Frequencies,10/25/2024,R&B,218990,45,0.6889,0.7452,5,-8.76,1,0.0182,117.12,46137,US,TRUE,Cipher Music,2024,10,Friday,3.65,Medium,Moderate,F,Major,TRUE,Q4,FALSE,10.7394,0.6552,12111
00366953-eb07-48f4-8b4a-0c525df3b403,Open Hidden Waves,Ethereal,Rivers,6/9/2024,Pop,253188,7,0.7413,0.6406,8,-6.95,0,0.0054,110.02,2131,MX,FALSE,Republic Records,2024,6,Sunday,4.22,Low,Moderate,G#,Minor,FALSE,Q2,TRUE,7.6648,0.6242,3232
ab8453ea-8c74-4b99-8b9c-7ce6da91d9e5,Sacred Eyes,Sterling Zen,Invisible,2/14/2021,Classical,162450,33,0.2275,0.3122,9,-13.53,1,1,120.27,88174,US,FALSE,Bedroom Records,2021,2,Sunday,2.71,Medium,Quiet,A,Major,FALSE,Q1,TRUE,11.3871,0.302,2268
8b4ef52f-4696-40da-8bce-26f497bcd0a4,Silver,Thea Jade,The Jagged Letters,5/21/2022,Pop,145836,16,0.6791,0.5542,10,-9.34,1,0.0939,112.98,7628,CA,FALSE,Prism Audio,2022,5,Saturday,2.43,Low,Moderate,A#,Major,FALSE,Q2,TRUE,8.9397,0.569,80
c348953f-07b6-4778-8c78-91134daa795b,Glass Night,LolaOre,Shattered Oceans,2/27/2025,Folk,253329,7,0.4357,0.4605,6,-9.75,1,0.0799,121.76,1530,AU,TRUE,Pulse Records,2025,2,Thursday,4.22,Low,Moderate,F#,Major,TRUE,Q1,FALSE,7.3337,0.4467,199
1ac70ae0-6608-41c9-acd9-c2374b89f42b,Young Soul,Willow Jet,Wild Winds,7/10/2020,Hip-Hop,239451,19,0.9491,0.442,2,-11.25,1,0.0519,144.01,3213,US,FALSE,Island Records,2020,7,Friday,3.99,Low,Moderate,D,Major,FALSE,Q3,FALSE,8.0753,0.6765,136
d582db66-58c1-4b7c-8df8-8a9f3167c880,Empty Skies,Knot Hart,The Blinding Volume,7/20/2021,R&B,213756,12,0.7408,0.6192,3,-7.03,0,0.0624,102.24,8305,FR,TRUE,Warner Music Group,2021,7,Tuesday,3.56,Low,Moderate,D#,Minor,TRUE,Q3,FALSE,9.0247,0.6043,12111
c28b62d4-6dee-4f55-9b9d-843826fe86ac,Wings,Sterling Zen,Invisible,1/5/2023,Folk,193446,44,0.5271,0.261,11,-12.23,1,0.1217,90.71,62291,PL,TRUE,Apex Records,2023,1,Thursday,3.22,Medium,Quiet,B,Major,TRUE,Q1,FALSE,11.0396,0.3591,2268
8743eb7b-565e-4e30-92ad-d580b80f41a2,Angels,Rocco Ore,Hollow II,4/6/2022,R&B,171029,53,0.8442,0.4542,8,-7.92,0,0.0079,96.38,241416,US,TRUE,Stardust Label,2022,4,Wednesday,2.85,High,Moderate,G#,Minor,TRUE,Q2,FALSE,12.3943,0.5713,1709
d8709ab3-ffdf-4238-b67d-c146bb548066,Thunder,Knot Hart,Burning Chains,11/6/2024,R&B,242593,38,0.5497,0.4329,10,-11.97,0,0.044,77.97,50043,US,TRUE,Indie Collective,2024,11,Wednesday,4.04,Medium,Moderate,A#,Minor,TRUE,Q4,FALSE,10.8207,0.4187,12111
6aeca15c-0c80-43b0-a459-fd2e9e9f499a,Flames,IsleEyre,The Electric Notes,5/18/2020,EDM,242403,23,0.7583,0.9111,6,-7.23,1,0.2797,102.63,10539,BR,FALSE,Stardust Label,2020,5,Monday,4.04,Low,Moderate,F#,Major,FALSE,Q2,FALSE,9.2629,0.7287,5271
84c24db8-5245-4197-a984-4e4ffa6a4a04,Electric Bitter Skies,FlareArc,Files,11/25/2021,Pop,174104,55,0.6385,0.7339,9,-9.64,1,0.0009,122.69,42776,BR,FALSE,Warner Music Group,2021,11,Thursday,2.9,High,Moderate,A,Major,FALSE,Q4,FALSE,10.6638,0.6385,165
35bf96ef-c0ca-43e7-899c-38c399581689,The Ghosts,Knot Hart,Burning,6/25/2021,R&B,130814,31,0.7642,0.4886,7,-7.35,1,0.0209,112.16,5535,ES,FALSE,Bedroom Records,2021,6,Friday,2.18,Medium,Moderate,G,Major,FALSE,Q2,FALSE,8.619,0.5756,12111
9d6937c6-dcb1-4a8b-9eaf-a35c6bf7eecc,Gentle Soul,ElaraRain,Frequencies,7/18/2021,Rock,170172,13,0.4863,0.8859,5,-3.93,1,0.0415,135.56,4926,US,FALSE,Universal Music Group,2021,7,Sunday,2.84,Low,Loud,F,Major,FALSE,Q3,TRUE,8.5025,0.6568,1111
45935449-c0fc-4b73-ad3d-a3d9cfe555ea,Circles,Knot Hart,Raw Thunder,7/10/2024,Latin,205247,22,0.7769,0.5594,4,-12.73,0,0.1073,118.07,5531,AR,FALSE,Stardust Label,2024,7,Wednesday,3.42,Low,Quiet,E,Minor,FALSE,Q3,FALSE,8.6183,0.6175,12111
9327e9db-ca3a-419d-89fa-224d94946860,The Paradise,Knot Hart,Bitter,6/7/2025,Indie,165626,40,0.5699,0.462,11,-8.52,1,0.2658,127.38,48578,CA,FALSE,Drift Music,2025,6,Saturday,2.76,Medium,Moderate,B,Major,FALSE,Q2,TRUE,10.7909,0.509,12111
9888f670-1e14-451d-8046-f3c529c8fa35,The Thunder,IsleEyre,Heavy Roads,5/20/2020,Pop,174281,16,0.6228,0.7855,9,-7.63,0,0.0064,144.52,10777,PL,FALSE,Independent,2020,5,Wednesday,2.9,Low,Moderate,A,Minor,FALSE,Q2,FALSE,9.2853,0.6841,5271
5aafaeaa-664c-4f9d-aeb5-abdad4633351,Neon Night,Luna Method,Fleeting,6/6/2021,Hip-Hop,210578,39,0.8785,0.7579,2,-6.75,0,0.0001,136.45,40710,SG,FALSE,Independent,2021,6,Sunday,3.51,Medium,Moderate,D,Minor,FALSE,Q2,TRUE,10.6143,0.7638,16
44914b8a-52f4-4bca-b601-b30d6642d9d3,Cosmic Echoes,Sable Ash,Midnight Keys,12/25/2025,K-Pop,202800,72,0.6318,1,10,-2.81,1,0.0086,137.3,1519768,TR,TRUE,Capitol Records,2025,12,Thursday,3.38,High,Loud,A#,Major,TRUE,Q4,FALSE,14.2341,0.7631,92
30511004-5dd3-4529-8bf9-10f4827df97b,Scars,Seth Element,Glass III,1/18/2025,Alternative,260045,34,0.5976,0.5716,6,-6,0,0.2632,142.17,220290,NZ,FALSE,Interscope Records,2025,1,Saturday,4.33,Medium,Loud,F#,Minor,FALSE,Q1,TRUE,12.3027,0.5851,14
d775f162-f485-44af-95d7-b1fe18c2f02f,Quiet Roads,Rocco Ore,Angels,10/23/2021,Hip-Hop,177445,35,0.8346,0.5746,5,-5.89,1,0.0071,128.09,45353,IN,FALSE,Bedroom Records,2021,10,Saturday,2.96,Medium,Loud,F,Major,FALSE,Q4,TRUE,10.7223,0.661,1709
348002be-ef1f-4e91-b97f-fc49f1cd550c,Yearning Angels,Knot Hart,Raw Heart,1/18/2025,Pop,188026,32,0.756,0.7213,8,-9.57,1,0.0231,137.67,28931,KR,TRUE,Prism Audio,2025,1,Saturday,3.13,Medium,Moderate,G#,Major,TRUE,Q1,TRUE,10.2727,0.7019,12111
c10194e3-cb72-4eb2-8520-d53f1b1598f1,Tears,ValeGlass,Eternal,11/11/2020,Pop,178832,33,0.8081,0.666,11,-8.41,1,0.0427,129.02,15406,AR,FALSE,Island Records,2020,11,Wednesday,2.98,Medium,Moderate,B,Major,FALSE,Q4,FALSE,9.6426,0.6882,981
0306ea36-eb97-47aa-8c0b-a55363e54abf,The Mirrors,Sterling Zen,Empty Voices,1/15/2023,Folk,201477,25,0.2876,0.2418,6,-13.57,1,0.0349,146.05,26583,ES,FALSE,Stardust Label,2023,1,Sunday,3.36,Medium,Quiet,F#,Major,FALSE,Q1,TRUE,10.1881,0.3347,2268
9d8b7ca3-0224-4501-bb9e-19700ebabe5f,Shattered Heart,Drift Element,Angels,1/16/2020,Hip-Hop,203419,39,0.8036,0.9304,9,-2.62,0,0.0164,112.8,150629,IN,TRUE,Midnight Records,2020,1,Thursday,3.39,Medium,Loud,A,Minor,TRUE,Q1,FALSE,11.9226,0.769,59
656ec245-5d50-4588-a732-23ec303631db,Chasing Oceans,Knot Hart,The Raw Tales,4/22/2024,R&B,170568,30,0.6878,0.6173,6,-7.81,1,0.0008,113.03,36707,US,FALSE,Nova Records,2024,4,Monday,2.84,Medium,Moderate,F#,Major,FALSE,Q2,FALSE,10.5107,0.5978,12111
b2fdc903-ee10-4855-a331-754717bd2166,Dreams,Rocco Ore,Fleeting Winds,1/8/2024,R&B,243651,39,0.739,0.5861,7,-8.73,1,0.0155,93.14,56646,PT,TRUE,Bedroom Records,2024,1,Monday,4.06,Medium,Moderate,G,Major,TRUE,Q1,FALSE,10.9446,0.5774,1709
1b71e55a-e227-4476-ab62-f6f79f98c316,Paradise,Knot Hart,The Endless Letters,11/4/2025,R&B,289260,28,0.6843,0.5605,6,-7.72,0,0.0344,125.53,26435,PH,FALSE,Self-Released,2025,11,Tuesday,4.82,Medium,Moderate,F#,Minor,FALSE,Q4,FALSE,10.1825,0.5915,12111
18201c82-30c3-4871-b1f1-25eeaba33ee5,The Soul,IsleEyre,Heavy Voices,12/1/2022,Reggaeton,184296,4,0.8102,0.6127,1,-9.98,0,0.0013,95.14,713,AU,FALSE,Prism Audio,2022,12,Thursday,3.07,Low,Moderate,C#,Minor,FALSE,Q4,FALSE,6.5709,0.6194,5271
114208e9-1d6f-4173-a601-675be025c042,Velvet Chains,The Peaks,Young Memories,8/13/2022,Pop,255784,43,0.6763,0.7894,5,-5.2,0,0.0415,138.56,83953,TR,FALSE,Indie Collective,2022,8,Saturday,4.26,Medium,Loud,F,Minor,FALSE,Q3,TRUE,11.338,0.6985,208
e1ce3f66-7db3-4545-8fe5-9697d0fc588d,Hiding Echoes,Rocco Ore,Wicked Roads,5/19/2022,Hip-Hop,175399,5,0.7399,0.4787,8,-10.13,1,0.015,100.42,2681,US,TRUE,Nova Records,2022,5,Thursday,2.92,Low,Moderate,G#,Major,TRUE,Q2,FALSE,7.8943,0.5452,1709
2396352c-f06a-4230-a9a4-e06614cf223e,Bridges,Ethereal,Diaries,5/20/2022,Country,237095,9,0.5574,0.4008,4,-9.89,0,0.0062,114.25,2146,US,FALSE,Indie Collective,2022,5,Friday,3.95,Low,Moderate,E,Minor,FALSE,Q2,FALSE,7.6718,0.4608,3232
02e3133e-e14e-4b14-87d2-0a6da6eb9120,Rain,Ethereal,The Distant Tales,9/18/2021,Rock,228452,15,0.3695,0.8412,8,-7.4,1,0.2192,101.49,2992,GB,FALSE,Horizon Records,2021,9,Saturday,3.81,Low,Moderate,G#,Major,FALSE,Q3,TRUE,8.004,0.5436,3232
fd2eefb4-4816-4703-ba73-34c847d2e7b7,Floors,Rocco Ore,Urban III,7/8/2025,R&B,221027,37,0.6668,0.6313,4,-10.05,0,0.032,128.2,53533,SG,TRUE,Epic Records,2025,7,Tuesday,3.68,Medium,Moderate,E,Minor,TRUE,Q3,FALSE,10.8881,0.6167,1709
fe4932f5-b4ef-4fd5-aa34-07e8aee4b965,Chasing Eyes,Maya Ridge,Waves,10/11/2023,Alternative,192392,10,0.623,0.707,9,-8.33,0,0.0012,108.58,5106,CL,TRUE,Midnight Records,2023,10,Wednesday,3.21,Low,Moderate,A,Minor,TRUE,Q4,FALSE,8.5384,0.6014,118
7bba10a2-edaf-49b5-9556-1354c49efb13,Yearning Fire,JadePeak,The Ancient Diaries,12/20/2023,Soul,186860,50,0.5506,0.6766,8,-9.57,1,0.2187,101.62,117769,CL,FALSE,Def Jam Recordings,2023,12,Wednesday,3.11,High,Moderate,G#,Major,FALSE,Q4,FALSE,11.6765,0.5503,33
768bc270-74fa-411c-9dea-de5f207e308b,Breathing Harbors,Ivy Machine,The Quiet Verses,1/29/2021,Metal,178306,8,0.3123,0.9277,9,-3.06,0,0.0944,161.67,4178,ES,FALSE,Apex Records,2021,1,Friday,2.97,Low,Loud,A,Minor,FALSE,Q1,FALSE,8.3378,0.6412,9
108d7182-f9b8-456b-9333-352d67e8a26c,Yearning Scars,Lena Rain,Worlds,11/10/2025,Jazz,253762,28,0.6698,0.4171,11,-7.08,1,0.3607,78.95,67190,US,FALSE,Neon Label,2025,11,Monday,4.23,Medium,Moderate,B,Major,FALSE,Q4,FALSE,11.1153,0.4618,108
b489224a-02b6-432d-b2db-bd336dbe7127,Nights,IsleEyre,Deep,9/17/2024,Pop,224616,34,0.7711,0.7888,2,-5.69,1,0.0252,130.63,40422,CL,TRUE,Cipher Music,2024,9,Tuesday,3.74,Medium,Loud,D,Major,TRUE,Q3,FALSE,10.6072,0.7249,5271
7f10ce04-5b06-430a-9583-b9237cede8c4,Liquid Soul,Jasper Cloud,Roads,2/20/2023,EDM,263783,41,0.9406,0.6098,2,-11.92,1,0.0184,115.11,52842,ID,FALSE,Neon Label,2023,2,Monday,4.4,Medium,Moderate,D,Major,FALSE,Q1,FALSE,10.8751,0.6989,327
60a44c7e-c05e-4fd0-9541-eba14cb83c2b,Demons,Sterling Zen,Jagged I,5/25/2022,Folk,101270,49,0.6501,0.3967,10,-8.87,0,0.0032,80.56,135866,NG,TRUE,Warner Music Group,2022,5,Wednesday,1.69,Medium,Moderate,A#,Minor,TRUE,Q2,FALSE,11.8194,0.4481,2268
ab56dbe6-a221-4d26-b653-4e696557086e,The Bridges,IsleEyre,The Young Horizons,8/12/2025,Pop,158986,53,0.7954,0.6742,2,-5.59,1,0.0276,133.95,186935,US,FALSE,Island Records,2025,8,Tuesday,2.65,High,Loud,D,Major,FALSE,Q3,FALSE,12.1385,0.6935,5271
ec8211cc-6322-4c6a-a031-35db279e6a66,Open Roses,RoccoMarsh,The Quiet Revolutions,4/5/2020,Punk,213068,41,0.4951,0.7587,6,-9.93,0,0.0566,150.5,121152,GB,FALSE,Interscope Records,2020,4,Sunday,3.55,Medium,Moderate,F#,Minor,FALSE,Q2,TRUE,11.7048,0.6308,63
88c84a9e-feb1-4cfd-aa2d-67a263a296a7,The Wings,Knot Hart,The Silver Wavelengths,9/12/2021,R&B,255484,27,0.6807,0.7408,2,-6.15,1,0.0228,98.02,23548,ES,FALSE,Island Records,2021,9,Sunday,4.26,Medium,Moderate,D,Major,FALSE,Q3,TRUE,10.0668,0.6229,12111
e1fc4539-af8a-403d-9678-3f5012bf7341,Bitter Storm,Isle Edge,The Blinding Notes,1/9/2025,Afrobeats,145475,10,0.6768,0.3321,0,-10.92,0,0.0352,87.99,502,CA,FALSE,Stardust Label,2025,1,Thursday,2.42,Low,Moderate,C,Minor,FALSE,Q1,FALSE,6.2206,0.4435,32
56466ff1-409d-4318-8efa-969f1ab93cf1,Lights,Rocco Ore,The Burning Notes,11/19/2025,R&B,216810,24,0.6298,0.6641,1,-7.35,0,0.0099,100.48,7722,TR,FALSE,Self-Released,2025,11,Wednesday,3.61,Low,Moderate,C#,Minor,FALSE,Q4,FALSE,8.952,0.5754,1709
6a7bd79e-4dcb-4a76-a0f1-afd077bbf754,Glowing Paradise,Phoenix Cloud,Neon,8/25/2020,Trap,236860,17,0.6389,0.5389,8,-11.04,1,0.0063,112.23,1100,MX,FALSE,Catalyst Records,2020,8,Tuesday,3.95,Low,Moderate,G#,Major,FALSE,Q3,FALSE,7.004,0.5457,471
633a851d-d4f3-4c91-96a4-9482e7269853,Velvet Circles,BlazeCore,The Neon Letters,11/20/2025,Country,205465,43,0.4312,0.7035,0,-7.48,0,0.0403,115.16,125752,TH,FALSE,Independent,2025,11,Thursday,3.42,Medium,Moderate,C,Minor,FALSE,Q4,FALSE,11.7421,0.5327,460
808d90f7-e0eb-4ecf-b08a-ae24129af9a5,Turning Voices,Fibonacci,Roads,4/24/2020,Indie,218259,20,0.4818,0.4783,10,-5.93,0,0.0594,95.39,12052,AR,FALSE,Apex Records,2020,4,Friday,3.64,Low,Loud,A#,Minor,FALSE,Q2,FALSE,9.3971,0.4346,39
ac7b9d41-9d46-41f6-bb04-3a2f99abe52d,Pages,Phoenix Cloud,Reflections,2/6/2021,Jazz,208281,12,0.5434,0.4464,8,-9.73,0,0.3632,60,19488,NL,TRUE,Universal Music Group,2021,2,Saturday,3.47,Low,Moderate,G#,Minor,TRUE,Q1,TRUE,9.8776,0.3959,471
183391be-1375-4ba1-97de-bef8a56da15e,Doors,Crest Jay,Archives,4/30/2021,EDM,154484,27,0.5552,0.7236,0,-7.79,1,0.0197,125.68,5215,US,FALSE,Neon Label,2021,4,Friday,2.57,Medium,Moderate,C,Major,FALSE,Q2,FALSE,8.5595,0.6053,635
cc3c2d3b-b39c-4936-b8c8-bdd543c6e6c2,Chains,Knot Hart,The Mystic Journeys,9/25/2025,R&B,291157,28,0.5001,0.5483,10,-10.28,0,0.0216,106.17,30873,DE,FALSE,Stardust Label,2025,9,Thursday,4.85,Medium,Moderate,A#,Minor,FALSE,Q3,FALSE,10.3377,0.4853,12111
9aa7188f-c10f-45f9-a57e-df1b58366fdd,The Storm,SethStone,Neon Roads,10/25/2025,Metal,280875,4,0,0.9911,11,-3.92,0,0.144,144.24,2173,PT,TRUE,Spectrum Music,2025,10,Saturday,4.68,Low,Loud,B,Minor,TRUE,Q4,TRUE,7.6843,0.5168,1486
4cac674e-46ae-46e7-b3be-2ff91713fc1e,Lost Gardens,Knot Hart,Open Edges,6/12/2022,R&B,199791,19,0.6726,0.568,1,-4.27,1,0.0048,117.53,7089,MX,TRUE,Nova Records,2022,6,Sunday,3.33,Low,Loud,C#,Major,TRUE,Q2,TRUE,8.8664,0.5784,12111
66d152af-00ec-42d0-90ad-88b3597fae4c,Breathing Lights,The Peaks,The Ancient Fragments,6/30/2022,Hip-Hop,192313,27,0.6651,0.6003,8,-6.45,1,0.012,136.92,20803,ID,FALSE,Columbia Records,2022,6,Thursday,3.21,Medium,Moderate,G#,Major,FALSE,Q2,FALSE,9.9429,0.616,208
7152675f-1f66-46e0-b0d9-f60391929040,Crystal,SethStone,The Jagged Tales,2/23/2021,K-Pop,229126,16,0.7073,0.8007,2,-4.67,0,0.0459,114.47,8396,SG,FALSE,Self-Released,2021,2,Tuesday,3.82,Low,Loud,D,Minor,FALSE,Q1,FALSE,9.0356,0.681,1486
aac279d3-7372-48dc-b1eb-5fc29aed3e40,Hiding Heart,Aria Rose,Diaries,11/1/2020,Jazz,204379,40,0.4641,0.3069,11,-10.3,1,0.3049,170.56,99290,KR,FALSE,Indie Collective,2020,11,Sunday,3.41,Medium,Moderate,B,Major,FALSE,Q4,TRUE,11.5058,0.4663,346
102a5ac3-bc10-49c1-ba4f-ecd112354626,Ghosts,Knot Hart,Chronicles,5/24/2023,R&B,197723,38,0.7317,0.6811,10,-5.75,1,0.0108,142.97,21299,DE,FALSE,Self-Released,2023,5,Wednesday,3.3,Medium,Loud,A#,Major,FALSE,Q2,FALSE,9.9665,0.6836,12111
677e34a7-15d8-4bb8-a3fb-1c3290e27da6,Blinding Skies,Knot Hart,Paper Streets,9/29/2024,Trap,249977,13,0.6715,0.7551,11,-5.87,0,0.0085,140.28,12430,TH,FALSE,Indie Collective,2024,9,Sunday,4.17,Low,Loud,B,Minor,FALSE,Q3,TRUE,9.4279,0.6853,12111
a0363590-987f-4e7f-bdcb-e25c60697b16,Pulling Harbors,Indie Lake,Liquid Echoes,5/2/2021,Hip-Hop,214314,73,0.8282,0.5521,5,-6.17,1,0.0431,108.04,1281358,FR,FALSE,Warner Music Group,2021,5,Sunday,3.57,High,Moderate,F,Major,FALSE,Q2,TRUE,14.0634,0.6207,247
a4e0f777-1c7a-4e1c-a405-57480aa1987c,Voices,Knot Hart,The Dark Archives,5/30/2024,R&B,167001,3,0.7593,0.3457,8,-11.64,0,0.0056,109.08,860,GB,TRUE,Indie Collective,2024,5,Thursday,2.78,Low,Moderate,G#,Minor,TRUE,Q2,FALSE,6.7581,0.5121,12111
0787a4d9-137e-4801-b83e-17cadf58b2dc,Velvet Circles,Knot Hart,The Fleeting Chronicles,5/14/2023,R&B,105734,23,0.8246,0.6305,1,-9.12,1,0.0022,102.5,9060,PT,FALSE,Apex Records,2023,5,Sunday,1.76,Low,Moderate,C#,Major,FALSE,Q2,TRUE,9.1117,0.6428,12111
29c3627f-e6e6-49d9-8da8-bafd73e9684b,Floors,Knot Hart,Ancient,5/13/2023,Alternative,211733,18,0.5847,0.7137,4,-6.77,0,0.1977,121.43,6292,PH,FALSE,Catalyst Records,2023,5,Saturday,3.53,Low,Moderate,E,Minor,FALSE,Q2,TRUE,8.7472,0.6071,12111
